base_line: 0285
acore: XCU_A_XAP-release-APP7.1.66-BSP1.10.10-rc30.20240821-425
vin: HLX33B122P1151016
mdc_version: v2.0.0
project_info: project_code:deviation-detect,strategy_code:deviation-info,version:20240830155442
timestamp,EPS_StrgAng,EPS_StrgAngValid,EPS_StrgAngSpeed,EPS_StrgWhlToq,EPS_StrgWhlToqValid,ACULongdAcc,ACULatAcc,ACUYawRate,ACULongdSnsrState,ACULatSnsrState,ACUYawRateSnsrSta,FLWhlSpd,FRWhlSpd,RLWhlSpd,RRWhlSpd,FLWhlSpdValid,FRWhlSpdValid,RLWhlSpdValid,RRWhlSpdValid,VehSpd,VehSpdValid,FLTirePrsVal,FRTirePrsVal,RLTirePrsVal,RRTirePrsVal,INS_Status,INS_Car_Status,INS_Std_Lon,INS_Std_LocatHeight,INS_Std_Heading,INS_GpsFlag_Pos,INS_ConStatus,INS_NumSV,INS_Odom_X_Pos,INS_Odom_Y_Pos,INS_Odom_Z_Pos,INS_DeviationAngle,INS_FusionSignal,INS_Odom_Spd,GNSS_AntSts,INS_PitchAngle,INS_RollAngle,INS_HeadingAngle,INS_LocatHeight,INS_Latitude,INS_Longitude,INS_NorthSpd,INS_EastSpd,INS_ToGroundSpd,INS_Std_Lat
2024-08-30 16:53:34.380 -6.19999981,0,0,-0.0799999982,0,-0.0109999999,0.0162000004,0.0299999993,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,22.9500008,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.391 -6.19999981,0,0,-0.0799999982,0,-0.0104,0.0174000002,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,22.9500008,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.402 -6.19999981,0,0,-0.0799999982,0,-0.0104,0.0174000002,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-0.300000012,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.413 -6.30000019,0,-4,-0.180000007,0,-0.0104,0.0174000002,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-10.1999998,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00420900015,0.00200000009,
2024-08-30 16:53:34.424 -6.30000019,0,-4,-0.180000007,0,-0.0104,0.0174000002,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-10.1999998,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00420900015,0.00200000009,
2024-08-30 16:53:34.435 -6.30000019,0,-4,-0.180000007,0,-0.0114000002,0.0184000004,6.24500451e-15,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-10.1999998,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00420900015,0.00200000009,
2024-08-30 16:53:34.446 -6.4000001,0,-5,-0.280000001,0,-0.0114000002,0.0184000004,6.24500451e-15,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,51.5999985,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.457 -6.4000001,0,-3,-0.280000001,0,-0.0111999996,0.0187999997,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,81.5999985,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.471 -6.4000001,0,-3,-0.280000001,0,-0.0111999996,0.0187999997,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,81.5999985,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.482 -6.5,0,-4,-0.280000001,0,-0.00980000012,0.0189999994,0.0399999991,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-104.550003,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.493 -6.5999999,0,-6,-0.379999995,0,-0.00980000012,0.0189999994,0.0399999991,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-104.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00420900015,0.00200000009,
2024-08-30 16:53:34.503 -6.69999981,0,-6,-0.379999995,0,-0.00999999978,0.0177999996,0.0700000003,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-104.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00420900015,0.00200000009,
2024-08-30 16:53:34.515 -6.69999981,0,-6,-0.379999995,0,-0.00999999978,0.0177999996,0.0700000003,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,101.550003,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00494610006,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.526 -6.69999981,0,-6,-0.379999995,0,-0.00999999978,0.0177999996,0.0700000003,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,101.550003,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00494610006,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.538 -7,0,-9,-0.479999989,0,-0.0092000002,0.0157999992,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,140.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.551 -7.0999999,0,-7,-0.479999989,0,-0.00779999979,0.0164000001,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,140.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.562 -7.0999999,0,-7,-0.479999989,0,-0.00779999979,0.0164000001,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,154.949997,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.575 -7.19999981,0,-7,-0.479999989,0,-0.0083999997,0.0167999994,0.0500000007,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,154.949997,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.586 -7.19999981,0,-7,-0.479999989,0,-0.0083999997,0.0167999994,0.0500000007,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,136.800003,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.597 -7.4000001,0,-8,-0.479999989,0,-0.0083999997,0.0167999994,0.0900000036,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,158.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.608 -7.5999999,0,-8,-0.479999989,0,-0.00779999979,0.0177999996,0.0900000036,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,112.349998,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00494610006,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.619 -7.5999999,0,-8,-0.479999989,0,-0.00779999979,0.0177999996,0.0900000036,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,112.349998,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00494610006,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.632 -7.5999999,0,-8,-0.479999989,0,-0.0074,0.0186000001,0.100000001,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,112.349998,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00494610006,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.643 -7.80000019,0,-10,-0.579999983,0,-0.0074,0.0186000001,0.100000001,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,-148.800003,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,0.00115729996,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.654 -8,0,-13,-0.579999983,0,-0.00600000005,0.0177999996,0.0900000036,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,-148.800003,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,0.00115729996,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.665 -8.10000038,0,-16,-0.579999983,0,-0.00600000005,0.0177999996,0.0900000036,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,155.100006,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,0.00115729996,-0.00189439999,0.00420900015,0.00200000009,
2024-08-30 16:53:34.676 -8.30000019,0,-18,-0.579999983,0,-0.00659999996,0.0174000002,0.0399999991,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,155.100006,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,0.00115729996,-0.00189439999,0.00420900015,0.00200000009,
2024-08-30 16:53:34.686 -8.69999981,0,-22,-0.579999983,0,-0.00659999996,0.0170000009,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,116.25,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,-0.00189439999,0.00115729996,0.00200000009,
2024-08-30 16:53:34.697 -8.89999962,0,-25,-0.579999983,0,-0.00659999996,0.0170000009,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,-49.9500008,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.708 -9.19999981,0,-25,-0.680000007,0,-0.00639999984,0.0187999997,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5750008,-49.9500008,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.719 -9.19999981,0,-25,-0.680000007,0,-0.00639999984,0.0187999997,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-15.8999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.730 -9.19999981,0,-25,-0.680000007,0,-0.00639999984,0.0187999997,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-15.8999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.742 -10.1000004,0,-36,-0.680000007,0,-0.0055999998,0.0194000006,0.0700000003,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-15.8999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.752 -10.1000004,0,-36,-0.680000007,0,-0.0055999998,0.0189999994,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,62.0999985,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.763 -10.8999996,0,-43,-0.779999971,0,-0.0055999998,0.0189999994,0.0599999987,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,57,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.774 -10.8999996,0,-43,-0.779999971,0,-0.00800000038,0.0174000002,0.0299999993,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,57,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.785 -11.8000002,0,-44,-0.779999971,0,-0.00800000038,0.0174000002,0.0299999993,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,57,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.796 -12.6999998,0,-47,-0.779999971,0,-0.00820000004,0.0162000004,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,51,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.807 -12.6999998,0,-47,-0.779999971,0,-0.00820000004,0.0162000004,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,51,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.818 -12.6999998,0,-47,-0.779999971,0,-0.00820000004,0.0162000004,0.0199999996,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,45.9000015,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.829 -12.6999998,0,-47,-0.779999971,0,-0.00879999995,0.0167999994,0.129999995,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,45.9000015,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.840 -12.6999998,0,-47,-0.779999971,0,-0.00879999995,0.0167999994,0.129999995,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,45.9000015,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
2024-08-30 16:53:34.852 -14.8000002,0,-56,-0.879999995,0,-0.00860000029,0.0167999994,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,-29.3999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,0.00115729996,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.863 -16,0,-59,-0.879999995,0,-0.00860000029,0.0167999994,0.0799999982,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,20.3999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.874 -16,0,-59,-0.879999995,0,-0.00960000046,0.0155999996,0.0500000007,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,20.3999996,3,0.00115729996,0,-0.164555997,1.15376401,94.2381439,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,-0.00189439999,0.00200000009,
2024-08-30 16:53:34.884 -17.2000008,0,-59,-0.879999995,0,-0.00960000046,0.0155999996,0.0500000007,1,1,1,0,0,0,0,0,0,0,0,0,0,261.25,258.5,261.25,255.75,2,1,0.00300000003,0.00200000009,0.289999992,11,1,19,-477.947998,-125.004997,34.5740013,57.2999992,3,0.00115729996,0,-0.164555997,1.15376401,94.2491302,41.3470001,40.1688639,116.580082,-0.00189439999,0.00115729996,0.00115729996,0.00200000009,
