base_line: 0285
acore: XCU_A_XAP-release-APP7.1.66-BSP1.10.10-rc30.20240821-425
vin: HLX33B122P1151016
mdc_version: v2.0.0
project_info: project_code:deviation-detect,strategy_code:deviation-info,version:20240830155442
timestamp,EPS_StrgAng,EPS_StrgAngValid,EPS_StrgAngSpeed,EPS_StrgWhlToq,EPS_StrgWhlToqValid,ACULongdAcc,ACULatAcc,ACUYawRate,ACULongdSnsrState,ACULatSnsrState,ACUYawRateSnsrSta,FLWhlSpd,FRWhlSpd,RLWhlSpd,RRWhlSpd,FLWhlSpdValid,FRWhlSpdValid,RLWhlSpdValid,RRWhlSpdValid,VehSpd,VehSpdValid,FLTirePrsVal,FRTirePrsVal,RLTirePrsVal,RRTirePrsVal,INS_Status,INS_Car_Status,INS_Std_Lon,INS_Std_LocatHeight,INS_Std_Heading,INS_GpsFlag_Pos,INS_ConStatus,INS_NumSV,INS_Odom_X_Pos,INS_Odom_Y_Pos,INS_Odom_Z_Pos,INS_DeviationAngle,INS_FusionSignal,INS_Odom_Spd,GNSS_AntSts,INS_PitchAngle,INS_RollAngle,INS_HeadingAngle,INS_LocatHeight,INS_Latitude,INS_Longitude,INS_NorthSpd,INS_EastSpd,INS_ToGroundSpd,INS_Std_Lat
2024-08-30 16:57:44.810 1.60000002,0,-1,-0.0799999982,0,0.0500000007,0.0204000007,0.319999993,1,1,1,41.90625,42.0187492,42.0187492,41.9625015,0,0,0,0,41.90625,0,261.25,258.5,261.25,255.75,2,1,0.0329999998,0.00899999961,0.0500000007,11,1,19,-698.335022,-105.5,38.401001,-6.66133815e-15,3,11.8509083,0,0.132065997,1.05489004,-87.1846619,41.5299988,40.1688209,116.582692,0.577928603,-11.8302832,-0.0232563,0.00999999978,
2024-08-30 16:57:44.824 1.60000002,0,-1,-0.0799999982,0,0.0504000001,0.0223999992,0.360000014,1,1,1,41.9625015,41.9625015,42.0187492,42.1312485,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00800000038,0.0500000007,11,1,18,-697.97998,-105.525002,38.4020004,-6.66133815e-15,3,11.8600636,0,0.132065997,1.04390395,-87.1956482,41.5289993,40.1688211,116.582688,0.577928603,-11.845542,-0.0354630984,0.00899999961,
2024-08-30 16:57:44.835 1.60000002,0,-2,-0.0799999982,0,0.0504000001,0.0223999992,0.389999986,1,1,1,41.9625015,41.9625015,42.0187492,42.1312485,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-697.742981,-105.542,38.4029999,-6.66133815e-15,3,11.8753223,0,0.132065997,1.04390395,-87.2066345,41.5299988,40.1688212,116.582685,0.577928603,-11.857749,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.846 1.60000002,0,-2,-0.0799999982,0,0.0504000001,0.0223999992,0.389999986,1,1,1,41.9625015,41.9625015,42.0187492,42.1312485,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-697.742981,-105.542,38.4029999,-6.66133815e-15,3,11.8753223,0,0.132065997,1.04390395,-87.2066345,41.5299988,40.1688212,116.582685,0.577928603,-11.857749,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.857 1.60000002,0,-2,-0.0799999982,0,0.0546000004,0.0214000009,0.389999986,1,1,1,41.9625015,41.9625015,42.0187492,42.1312485,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-697.742981,-105.542,38.4029999,-6.66133815e-15,3,11.8753223,0,0.132065997,1.04390395,-87.2066345,41.5299988,40.1688212,116.582685,0.577928603,-11.857749,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.868 1.5,0,-1,0.0199999996,0,0.0560000017,0.0221999995,0.349999994,1,1,1,41.90625,41.9625015,42.1875,42.1875,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-697.388,-105.566002,38.4049988,-6.66133815e-15,3,11.8936319,0,0.121080004,1.03291798,-87.2066345,41.5299988,40.1688214,116.582681,0.574876904,-11.8730078,-0.0385148004,0.00899999961,
2024-08-30 16:57:44.879 1.5,0,-1,0.0199999996,0,0.0560000017,0.0221999995,0.349999994,1,1,1,41.90625,41.9625015,42.1875,42.1875,0,0,0,0,41.9625015,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-697.150024,-105.583,38.4059982,-6.66133815e-15,3,11.905839,0,0.121080004,1.02193201,-87.2176208,41.5309982,40.1688215,116.582678,0.574876904,-11.8852139,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.890 1.5,0,-1,0.0199999996,0,0.0535999984,0.0165999997,0.370000005,1,1,1,41.90625,41.9625015,42.1875,42.1875,0,0,0,0,42.0750008,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-697.150024,-105.583,38.4059982,-6.66133815e-15,3,11.905839,0,0.121080004,1.02193201,-87.2176208,41.5309982,40.1688215,116.582678,0.574876904,-11.8852139,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.901 1.5,0,-1,0.0199999996,0,0.0535999984,0.0165999997,0.370000005,1,1,1,42.1312485,42.0187492,42.1875,42.2437515,0,0,0,0,42.0750008,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-696.913025,-105.599998,38.4070015,-6.66133815e-15,3,11.9210978,0,0.121080004,1.02193201,-87.2176208,41.5320015,40.1688216,116.582675,0.574876904,-11.8974209,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.912 1.5,0,-1,0.0199999996,0,0.055399999,0.0172000006,0.340000004,1,1,1,42.1312485,42.0187492,42.1875,42.2437515,0,0,0,0,42.1312485,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-696.913025,-105.599998,38.4070015,-6.66133815e-15,3,11.9210978,0,0.121080004,1.02193201,-87.2176208,41.5320015,40.1688216,116.582675,0.574876904,-11.8974209,-0.0415664986,0.00899999961,
2024-08-30 16:57:44.923 1.5,0,-2,0.0199999996,0,0.055399999,0.0172000006,0.340000004,1,1,1,42.0750008,42.1312485,42.2999992,42.2999992,0,0,0,0,42.1312485,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-696.794006,-105.608002,38.4080009,-6.66133815e-15,3,11.9210978,0,0.121080004,1.02193201,-87.2176208,41.5320015,40.1688216,116.582674,0.574876904,-11.9035244,-0.0354630984,0.00899999961,
2024-08-30 16:57:44.934 1.5,0,-2,0.0199999996,0,0.055399999,0.0172000006,0.340000004,1,1,1,42.0750008,42.1312485,42.2999992,42.2999992,0,0,0,0,42.1312485,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-696.794006,-105.608002,38.4080009,-6.66133815e-15,3,11.9210978,0,0.121080004,1.02193201,-87.2176208,41.5320015,40.1688216,116.582674,0.574876904,-11.9035244,-0.0354630984,0.00899999961,
2024-08-30 16:57:44.950 1.5,0,-2,0.0199999996,0,0.0568000004,0.0209999997,0.219999999,1,1,1,42.0750008,42.1312485,42.2999992,42.2999992,0,0,0,0,42.1312485,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-696.794006,-105.608002,38.4080009,-6.66133815e-15,3,11.9210978,0,0.121080004,1.02193201,-87.2176208,41.5320015,40.1688216,116.582674,0.574876904,-11.9035244,-0.0354630984,0.00899999961,
2024-08-30 16:57:44.961 1.39999998,0,-2,0.0199999996,0,0.0568000004,0.0209999997,0.219999999,1,1,1,42.1312485,42.1875,42.3562508,42.4124985,0,0,0,0,42.1875,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00899999961,0.0500000007,11,1,18,-696.317017,-105.640999,38.4099998,-6.66133815e-15,3,11.9546661,0,0.110094003,1.02193201,-87.2286072,41.5330009,40.1688218,116.582668,0.574876904,-11.9248867,-0.0354630984,0.00999999978,
2024-08-30 16:57:44.980 1.39999998,0,-1,0.0199999996,0,0.0516000018,0.0175999999,0.270000011,1,1,1,42.1875,42.1875,42.3562508,42.46875,0,0,0,0,42.2437515,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00899999961,0.0500000007,11,1,18,-696.317017,-105.640999,38.4099998,-6.66133815e-15,3,11.9546661,0,0.110094003,1.02193201,-87.2286072,41.5330009,40.1688218,116.582668,0.574876904,-11.9248867,-0.0354630984,0.00999999978,
2024-08-30 16:57:44.993 1.39999998,0,-1,0.0199999996,0,0.0571999997,0.0206000004,0.239999995,1,1,1,42.1875,42.1875,42.3562508,42.46875,0,0,0,0,42.2999992,0,261.25,258.5,261.25,255.75,2,1,0.0329999998,0.00999999978,0.0500000007,11,1,18,-695.958984,-105.666,38.4119987,-6.66133815e-15,3,11.9760284,0,0.110094003,1.01094604,-87.2395935,41.5340004,40.168822,116.582664,0.571825206,-11.9431963,-0.0293597002,0.00999999978,
2024-08-30 16:57:45.005 1.39999998,0,0,0.0199999996,0,0.0571999997,0.0206000004,0.239999995,1,1,1,42.2437515,42.4124985,42.46875,42.3562508,0,0,0,0,42.2999992,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00800000038,0.0500000007,11,1,18,-695.719971,-105.682999,38.4129982,-6.66133815e-15,3,11.9851828,0,0.0991080031,1.01094604,-87.2395935,41.5340004,40.1688221,116.582661,0.571825206,-11.9523516,-0.0232563,0.00800000038,
2024-08-30 16:57:45.016 1.39999998,0,0,0.0199999996,0,0.0513999984,0.0184000004,0.189999998,1,1,1,42.2437515,42.4124985,42.46875,42.3562508,0,0,0,0,42.2999992,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00800000038,0.0500000007,11,1,18,-695.719971,-105.682999,38.4129982,-6.66133815e-15,3,11.9851828,0,0.0991080031,1.01094604,-87.2395935,41.5340004,40.1688221,116.582661,0.571825206,-11.9523516,-0.0232563,0.00800000038,
2024-08-30 16:57:45.027 1.39999998,0,0,0.0199999996,0,0.0513999984,0.0184000004,0.189999998,1,1,1,42.2999992,42.4124985,42.46875,42.46875,0,0,0,0,42.2999992,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-695.481018,-105.699997,38.4150009,-6.66133815e-15,3,11.9851828,0,0.0991080031,1.01094604,-87.2505798,41.5330009,40.1688222,116.582658,0.574876904,-11.9615068,-0.0232563,0.00899999961,
2024-08-30 16:57:45.037 1.39999998,0,0,0.0199999996,0,0.0513999984,0.0184000004,0.159999996,1,1,1,42.2999992,42.4124985,42.46875,42.46875,0,0,0,0,42.2999992,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-695.481018,-105.699997,38.4150009,-6.66133815e-15,3,11.9851828,0,0.0991080031,1.01094604,-87.2505798,41.5330009,40.1688222,116.582658,0.574876904,-11.9615068,-0.0232563,0.00899999961,
2024-08-30 16:57:45.048 1.39999998,0,0,0.119999997,0,0.0516000018,0.0174000002,0.159999996,1,1,1,42.2999992,42.3562508,42.46875,42.5250015,0,0,0,0,42.3562508,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-695.481018,-105.699997,38.4150009,-6.66133815e-15,3,11.9851828,0,0.0881220028,1.01094604,-87.2505798,41.5330009,40.1688223,116.582655,0.571825206,-11.9706621,-0.0202045999,0.00899999961,
2024-08-30 16:57:45.059 1.39999998,0,0,0.119999997,0,0.0516000018,0.0174000002,0.159999996,1,1,1,42.2999992,42.3562508,42.46875,42.5250015,0,0,0,0,42.3562508,0,261.25,258.5,261.25,255.75,2,1,0.0260000005,0.00899999961,0.0500000007,11,1,18,-695.122986,-105.724998,38.4169998,-6.66133815e-15,3,11.9973898,0,0.0881220028,1.01094604,-87.2505798,41.5330009,40.1688223,116.582655,0.571825206,-11.9706621,-0.0202045999,0.00899999961,
2024-08-30 16:57:45.070 1.39999998,0,0,0.219999999,0,0.0557999983,0.0170000009,0.189999998,1,1,1,42.2999992,42.3562508,42.5250015,42.5250015,0,0,0,0,42.3562508,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-694.882996,-105.741997,38.4179993,-6.66133815e-15,3,12.0065451,0,0.0771360025,1.01094604,-87.2615662,41.5340004,40.1688225,116.582651,0.571825206,-11.9889717,-0.0202045999,0.00899999961,
2024-08-30 16:57:45.081 1.39999998,0,0,0.219999999,0,0.0557999983,0.0170000009,0.25,1,1,1,42.2999992,42.3562508,42.5250015,42.5250015,0,0,0,0,42.3562508,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-694.882996,-105.741997,38.4179993,-6.66133815e-15,3,12.0065451,0,0.0771360025,1.01094604,-87.2615662,41.5340004,40.1688225,116.582651,0.571825206,-11.9889717,-0.0202045999,0.00899999961,
2024-08-30 16:57:45.091 1.39999998,0,0,0.219999999,0,0.0526000001,0.0223999992,0.25999999,1,1,1,42.4124985,42.4124985,42.6375008,42.5812492,0,0,0,0,42.4124985,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-694.882996,-105.741997,38.4179993,-6.66133815e-15,3,12.0065451,0,0.0771360025,1.01094604,-87.2615662,41.5340004,40.1688226,116.582648,0.571825206,-12.0011787,-0.0202045999,0.00899999961,
2024-08-30 16:57:45.102 1.39999998,0,0,0.219999999,0,0.0526000001,0.0223999992,0.25999999,1,1,1,42.4124985,42.4124985,42.6375008,42.5812492,0,0,0,0,42.4124985,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-694.523987,-105.767998,38.4199982,-6.66133815e-15,3,12.0248556,0,0.0661500022,1.02193201,-87.2615662,41.5340004,40.1688226,116.582647,0.571825206,-12.0042305,-0.0171528999,0.00899999961,
2024-08-30 16:57:45.113 1.39999998,0,0,0.219999999,0,0.0507999994,0.0175999999,0.25999999,1,1,1,42.46875,42.4124985,42.5812492,42.6375008,0,0,0,0,42.46875,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-694.523987,-105.767998,38.4199982,-6.66133815e-15,3,12.0248556,0,0.0661500022,1.02193201,-87.2615662,41.5340004,40.1688226,116.582647,0.571825206,-12.0042305,-0.0171528999,0.00899999961,
2024-08-30 16:57:45.124 1.39999998,0,0,0.319999993,0,0.0507999994,0.0175999999,0.25999999,1,1,1,42.46875,42.4124985,42.5812492,42.6375008,0,0,0,0,42.46875,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-694.403992,-105.776001,38.4210014,-6.66133815e-15,3,12.0309591,0,0.0661500022,1.02193201,-87.2615662,41.5340004,40.1688227,116.582646,0.574876904,-12.010334,-0.0171528999,0.00899999961,
2024-08-30 16:57:45.136 1.39999998,0,0,0.319999993,0,0.0507999994,0.0175999999,0.25999999,1,1,1,42.46875,42.4124985,42.5812492,42.6375008,0,0,0,0,42.46875,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-694.403992,-105.776001,38.4210014,-6.66133815e-15,3,12.0309591,0,0.0661500022,1.02193201,-87.2615662,41.5340004,40.1688227,116.582646,0.574876904,-12.010334,-0.0171528999,0.00899999961,
2024-08-30 16:57:45.146 1.39999998,0,0,0.319999993,0,0.0533999987,0.0149999997,0.189999998,1,1,1,42.46875,42.4124985,42.5812492,42.6375008,0,0,0,0,42.46875,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-694.403992,-105.776001,38.4210014,-6.66133815e-15,3,12.0309591,0,0.0661500022,1.02193201,-87.2615662,41.5340004,40.1688227,116.582646,0.574876904,-12.010334,-0.0171528999,0.00899999961,
2024-08-30 16:57:45.158 1.39999998,0,0,0.419999987,0,0.0533999987,0.0149999997,0.189999998,1,1,1,42.5250015,42.5812492,42.6937485,42.6937485,0,0,0,0,42.5250015,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00899999961,0.0500000007,11,1,18,-693.922974,-105.809998,38.4239998,-6.66133815e-15,3,12.0553722,0,0.0441780016,1.03291798,-87.2725525,41.5349998,40.1688229,116.58264,0.571825206,-12.0316954,-0.0232563,0.00999999978,
2024-08-30 16:57:45.169 1.39999998,0,0,0.419999987,0,0.0463999994,0.0146000003,0.219999999,1,1,1,42.5250015,42.5812492,42.6937485,42.6937485,0,0,0,0,42.5250015,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00899999961,0.0500000007,11,1,18,-693.922974,-105.809998,38.4239998,-6.66133815e-15,3,12.0553722,0,0.0441780016,1.03291798,-87.2725525,41.5349998,40.1688229,116.58264,0.571825206,-12.0316954,-0.0232563,0.00999999978,
2024-08-30 16:57:45.181 1.39999998,0,0,0.419999987,0,0.0463999994,0.0146000003,0.219999999,1,1,1,42.5250015,42.5812492,42.6937485,42.6937485,0,0,0,0,42.5250015,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00899999961,0.0500000007,11,1,18,-693.922974,-105.809998,38.4239998,-6.66133815e-15,3,12.0553722,0,0.0441780016,1.03291798,-87.2725525,41.5349998,40.1688229,116.58264,0.571825206,-12.0316954,-0.0232563,0.00999999978,
2024-08-30 16:57:45.191 1.39999998,0,1,0.620000005,0,0.0463999994,0.0146000003,0.25,1,1,1,42.5812492,42.6937485,42.75,42.75,0,0,0,0,42.6375008,0,261.25,258.5,261.25,255.75,2,1,0.0320000015,0.00999999978,0.0500000007,11,1,18,-693.562012,-105.835999,38.4259987,-6.66133815e-15,3,12.070631,0,0.0112199998,1.03291798,-87.2835388,41.5349998,40.168823,116.582636,0.574876904,-12.0469542,-0.0263080001,0.00999999978,
2024-08-30 16:57:45.203 1.5,0,3,0.720000029,0,0.0498000011,0.0175999999,0.25,1,1,1,42.6375008,42.75,42.8062515,42.75,0,0,0,0,42.6375008,0,261.25,258.5,261.25,255.75,2,1,0.0320000015,0.00999999978,0.0500000007,11,1,18,-693.562012,-105.835999,38.4259987,-6.66133815e-15,3,12.070631,0,0.000234000006,1.03291798,-87.2835388,41.5349998,40.1688231,116.582633,0.577928603,-12.0591612,-0.0263080001,0.00999999978,
2024-08-30 16:57:45.213 1.5,0,3,0.720000029,0,0.0498000011,0.0175999999,0.25,1,1,1,42.6375008,42.75,42.8062515,42.75,0,0,0,0,42.6375008,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00899999961,0.0500000007,11,1,18,-693.200989,-105.861,38.4280014,-6.66133815e-15,3,12.0828381,0,0.000234000006,1.03291798,-87.2835388,41.5349998,40.1688231,116.582633,0.577928603,-12.0591612,-0.0263080001,0.00999999978,
2024-08-30 16:57:45.224 1.60000002,0,3,0.720000029,0,0.0529999994,0.0162000004,0.25,1,1,1,42.6375008,42.75,42.8062515,42.8624992,0,0,0,0,42.6937485,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00899999961,0.0500000007,11,1,18,-693.200989,-105.861,38.4280014,-6.66133815e-15,3,12.0828381,0,0.000234000006,1.03291798,-87.2835388,41.5349998,40.1688231,116.582633,0.577928603,-12.0591612,-0.0263080001,0.00999999978,
2024-08-30 16:57:45.235 1.60000002,0,3,0.720000029,0,0.0529999994,0.0162000004,0.25,1,1,1,42.6375008,42.75,42.8062515,42.8624992,0,0,0,0,42.6937485,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-692.960022,-105.877998,38.4300003,-6.66133815e-15,3,12.0919924,0,-0.0327240005,1.03291798,-87.2945251,41.5330009,40.1688233,116.582629,0.577928603,-12.0713682,-0.0110494997,0.00899999961,
2024-08-30 16:57:45.246 1.60000002,0,3,0.720000029,0,0.0529999994,0.0162000004,0.239999995,1,1,1,42.6375008,42.75,42.8062515,42.8624992,0,0,0,0,42.6937485,0,261.25,258.5,261.25,255.75,2,1,0.0250000004,0.00899999961,0.0500000007,11,1,18,-692.960022,-105.877998,38.4300003,-6.66133815e-15,3,12.0919924,0,-0.0327240005,1.03291798,-87.2945251,41.5330009,40.1688233,116.582629,0.577928603,-12.0713682,-0.0110494997,0.00899999961,
2024-08-30 16:57:45.256 1.60000002,0,1,0.720000029,0,0.053199999,0.0170000009,0.239999995,1,1,1,42.6937485,42.75,42.8624992,42.9187508,0,0,0,0,42.75,0,261.25,258.5,261.25,255.75,2,1,0.0260000005,0.00899999961,0.0500000007,11,1,18,-692.598022,-105.903999,38.4329987,-6.66133815e-15,3,12.1133547,0,-0.0546960011,1.02193201,-87.3055115,41.5330009,40.1688235,116.582624,0.574876904,-12.0927296,-0.00189439999,0.00899999961,
2024-08-30 16:57:45.271 1.70000005,0,1,0.720000029,0,0.056400001,0.0285999998,0.289999992,1,1,1,42.6937485,42.75,42.9187508,42.9187508,0,0,0,0,42.75,0,261.25,258.5,261.25,255.75,2,1,0.0260000005,0.00899999961,0.0500000007,11,1,18,-692.598022,-105.903999,38.4329987,-6.66133815e-15,3,12.1133547,0,-0.0656820014,1.02193201,-87.3055115,41.5330009,40.1688235,116.582623,0.574876904,-12.0988331,-0.00189439999,0.00899999961,
2024-08-30 16:57:45.282 1.70000005,0,1,0.720000029,0,0.056400001,0.0285999998,0.289999992,1,1,1,42.6937485,42.75,42.9187508,42.9187508,0,0,0,0,42.75,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-692.356018,-105.921997,38.4350014,-6.66133815e-15,3,12.12251,0,-0.0656820014,1.02193201,-87.3055115,41.5330009,40.1688236,116.582622,0.574876904,-12.1049366,0.00726070022,0.00899999961,
2024-08-30 16:57:45.293 1.70000005,0,1,0.720000029,0,0.0573999994,0.0274,0.300000012,1,1,1,42.6937485,42.75,42.9187508,42.9187508,0,0,0,0,42.8062515,0,261.25,258.5,261.25,255.75,2,1,0.0270000007,0.00899999961,0.0500000007,11,1,18,-692.356018,-105.921997,38.4350014,-6.66133815e-15,3,12.12251,0,-0.0656820014,1.02193201,-87.3055115,41.5330009,40.1688236,116.582622,0.574876904,-12.1049366,0.00726070022,0.00899999961,
2024-08-30 16:57:45.305 1.70000005,0,0,0.720000029,0,0.0573999994,0.0274,0.300000012,1,1,1,42.8624992,42.8624992,42.9187508,43.03125,0,0,0,0,42.8062515,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-692.114014,-105.939003,38.4370003,-6.66133815e-15,3,12.134716,0,-0.0766680017,1.02193201,-87.3055115,41.5320015,40.1688237,116.582619,0.571825206,-12.1140919,0.0103123998,0.00899999961,
2024-08-30 16:57:45.316 1.70000005,0,0,0.720000029,0,0.0516000018,0.0221999995,0.25999999,1,1,1,42.8624992,42.8624992,42.9187508,43.03125,0,0,0,0,42.8624992,0,261.25,258.5,261.25,255.75,2,1,0.0280000009,0.00899999961,0.0500000007,11,1,18,-692.114014,-105.939003,38.4370003,-6.66133815e-15,3,12.134716,0,-0.0766680017,1.02193201,-87.3055115,41.5320015,40.1688237,116.582619,0.571825206,-12.1140919,0.0103123998,0.00899999961,
2024-08-30 16:57:45.327 1.70000005,0,0,0.720000029,0,0.0516000018,0.0221999995,0.25999999,1,1,1,42.8624992,42.9187508,43.03125,43.0875015,0,0,0,0,42.9187508,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-691.992981,-105.947998,38.4379997,-6.66133815e-15,3,12.1377678,0,-0.0766680017,1.01094604,-87.3164978,41.5320015,40.1688238,116.582616,0.571825206,-12.1262989,0.0133640999,0.00899999961,
2024-08-30 16:57:45.338 1.70000005,0,0,0.720000029,0,0.0516000018,0.0221999995,0.25999999,1,1,1,42.8624992,42.9187508,43.03125,43.0875015,0,0,0,0,42.9187508,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-691.992981,-105.947998,38.4379997,-6.66133815e-15,3,12.1377678,0,-0.0766680017,1.01094604,-87.3164978,41.5320015,40.1688238,116.582616,0.571825206,-12.1262989,0.0133640999,0.00899999961,
2024-08-30 16:57:45.349 1.70000005,0,0,0.720000029,0,0.050999999,0.0252,0.300000012,1,1,1,42.9187508,42.9749985,43.0875015,43.0875015,0,0,0,0,42.9749985,0,261.25,258.5,261.25,255.75,2,1,0.0289999992,0.00899999961,0.0500000007,11,1,18,-691.992981,-105.947998,38.4379997,-6.66133815e-15,3,12.1377678,0,-0.087654002,1.01094604,-87.3274765,41.5309982,40.1688239,116.582612,0.568773508,-12.1446085,0.0164158009,0.00899999961,
2024-08-30 16:57:45.359 1.70000005,0,0,0.720000029,0,0.050999999,0.0252,0.300000012,1,1,1,42.9187508,42.9749985,43.0875015,43.0875015,0,0,0,0,42.9749985,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00999999978,0.0500000007,11,1,18,-691.387024,-105.990997,38.4440002,-6.66133815e-15,3,12.1682854,0,-0.087654002,1.01094604,-87.3274765,41.5309982,40.1688239,116.582612,0.568773508,-12.1446085,0.0164158009,0.00899999961,
2024-08-30 16:57:45.370 1.70000005,0,0,0.720000029,0,0.050999999,0.0252,0.300000012,1,1,1,42.9187508,42.9749985,43.0875015,43.0875015,0,0,0,0,42.9749985,0,261.25,258.5,261.25,255.75,2,1,0.0309999995,0.00999999978,0.0500000007,11,1,18,-691.387024,-105.990997,38.4440002,-6.66133815e-15,3,12.1682854,0,-0.087654002,1.01094604,-87.3274765,41.5309982,40.1688239,116.582612,0.568773508,-12.1446085,0.0164158009,0.00899999961,
2024-08-30 16:57:45.381 1.70000005,0,0,0.620000005,0,0.0518000014,0.023,0.340000004,1,1,1,43.03125,43.1437492,43.1437492,43.2000008,0,0,0,0,43.03125,0,261.25,258.5,261.25,255.75,2,1,0.0320000015,0.00999999978,0.0500000007,11,1,18,-691.143982,-106.009003,38.4459991,-6.66133815e-15,3,12.1804924,0,-0.087654002,1.02193201,-87.3274765,41.5309982,40.1688241,116.582607,0.56572181,-12.1598673,0.0194674991,0.00999999978,
2024-08-30 16:57:45.392 1.70000005,0,0,0.620000005,0,0.0518000014,0.023,0.340000004,1,1,1,43.03125,43.1437492,43.1437492,43.2000008,0,0,0,0,43.03125,0,261.25,258.5,261.25,255.75,2,1,0.0320000015,0.00999999978,0.0500000007,11,1,18,-691.143982,-106.009003,38.4459991,-6.66133815e-15,3,12.1804924,0,-0.087654002,1.02193201,-87.3274765,41.5309982,40.1688241,116.582607,0.56572181,-12.1598673,0.0194674991,0.00999999978,
2024-08-30 16:57:45.403 1.70000005,0,0,0.620000005,0,0.0478000008,0.0209999997,0.319999993,1,1,1,43.03125,43.1437492,43.1437492,43.2000008,0,0,0,0,43.03125,0,261.25,258.5,261.25,255.75,2,1,0.0320000015,0.00999999978,0.0500000007,11,1,18,-691.143982,-106.009003,38.4459991,-6.66133815e-15,3,12.1804924,0,-0.087654002,1.02193201,-87.3274765,41.5309982,40.1688241,116.582607,0.56572181,-12.1598673,0.0194674991,0.00999999978,
2024-08-30 16:57:45.413 1.60000002,0,0,0.620000005,0,0.0478000008,0.0209999997,0.300000012,1,1,1,43.03125,43.2000008,43.2000008,43.2000008,0,0,0,0,43.0875015,0,261.25,258.5,261.25,255.75,2,1,0.0240000002,0.00899999961,0.0500000007,11,1,18,-690.778992,-106.035004,38.4490013,-6.66133815e-15,3,12.1957502,0,-0.087654002,1.02193201,-87.3384628,41.5299988,40.1688242,116.582604,0.568773508,-12.1720743,0.0194674991,0.00999999978,
