base_line: 0285
acore: XCU_A_XAP-release-APP7.1.66-BSP1.10.10-rc30.20240821-425
vin: HLX33B122P1151016
mdc_version: v2.0.0
project_info: project_code:deviation-detect,strategy_code:deviation-info,version:20240830155442
timestamp,EPS_StrgAng,EPS_StrgAngValid,EPS_StrgAngSpeed,EPS_StrgWhlToq,EPS_StrgWhlToqValid,ACULongdAcc,ACULatAcc,ACUYawRate,ACULongdSnsrState,ACULatSnsrState,ACUYawRateSnsrSta,FLWhlSpd,FRWhlSpd,RLWhlSpd,RRWhlSpd,FLWhlSpdValid,FRWhlSpdValid,RLWhlSpdValid,RRWhlSpdValid,VehSpd,VehSpdValid,FLTirePrsVal,FRTirePrsVal,RLTirePrsVal,RRTirePrsVal,INS_Status,INS_Car_Status,INS_Std_Lon,INS_Std_LocatHeight,INS_Std_Heading,INS_GpsFlag_Pos,INS_ConStatus,INS_NumSV,INS_Odom_X_Pos,INS_Odom_Y_Pos,INS_Odom_Z_Pos,INS_DeviationAngle,INS_FusionSignal,INS_Odom_Spd,GNSS_AntSts,INS_PitchAngle,INS_RollAngle,INS_HeadingAngle,INS_LocatHeight,INS_Latitude,INS_Longitude,INS_NorthSpd,INS_EastSpd,INS_ToGroundSpd,INS_Std_Lat
2024-08-30 16:43:46.110 0.800000012,0,8,0.819999993,0,0.428000003,0.00520000001,0.0399999991,1,1,1,47.9812508,48.0374985,48.7125015,48.7125015,0,0,0,0,48.2625008,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.159999996,11,1,21,-481.794006,-123.480003,9.94499969,-6.66133815e-15,3,13.7216005,0,0.999960005,0.681366026,92.7220764,41.5410004,40.1688891,116.58013,-0.645803094,13.6544628,-0.157531098,0.0120000001,
2024-08-30 16:43:46.124 0.800000012,0,8,0.819999993,0,0.428000003,0.00520000001,0.0399999991,1,1,1,47.9812508,48.0374985,48.7125015,48.7125015,0,0,0,0,48.2625008,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.159999996,11,1,21,-481.794006,-123.480003,9.94499969,-6.66133815e-15,3,13.7216005,0,0.999960005,0.681366026,92.7220764,41.5410004,40.1688891,116.58013,-0.645803094,13.6544628,-0.157531098,0.0120000001,
2024-08-30 16:43:46.135 1.10000002,0,6,0.819999993,0,0.431800008,0.0108000003,0.0199999996,1,1,1,48.4874992,48.375,49.3312492,49.2750015,0,0,0,0,48.7687492,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.159999996,11,1,21,-481.794006,-123.480003,9.94499969,-6.66133815e-15,3,13.7216005,0,0.999960005,0.692351997,92.7220764,41.5480003,40.1688889,116.580135,-0.654958189,13.779583,-0.169737905,0.0130000003,
2024-08-30 16:43:46.146 1.10000002,0,6,0.819999993,0,0.431800008,0.0108000003,0.0199999996,1,1,1,48.4874992,48.375,49.3312492,49.2750015,0,0,0,0,48.7687492,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00800000038,0.159999996,11,1,21,-482.276001,-123.453003,9.93799973,-6.66133815e-15,3,13.868082,0,0.999960005,0.692351997,92.7220764,41.5480003,40.1688889,116.580135,-0.654958189,13.779583,-0.169737905,0.0130000003,
2024-08-30 16:43:46.157 1.10000002,0,6,0.819999993,0,0.431199998,0.00680000009,0.100000001,1,1,1,48.4874992,48.375,49.3312492,49.2750015,0,0,0,0,49.1062508,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00800000038,0.159999996,11,1,21,-482.276001,-123.453003,9.93799973,-6.66133815e-15,3,13.868082,0,0.999960005,0.692351997,92.7220764,41.5480003,40.1688889,116.580135,-0.654958189,13.779583,-0.169737905,0.0130000003,
2024-08-30 16:43:46.168 1.10000002,0,2,0.819999993,0,0.431199998,0.00680000009,0.100000001,1,1,1,48.7125015,48.7687492,49.6687508,49.6687508,0,0,0,0,49.1062508,0,255.75,250.25,255.75,242,2,1,0.023,0.00899999961,0.159999996,11,1,21,-482.622986,-123.432999,9.93299961,-6.66133815e-15,3,13.9535294,0,0.977988005,0.692351997,92.7220764,41.5550003,40.1688887,116.580139,-0.661061585,13.8985987,-0.181944698,0.0130000003,
2024-08-30 16:43:46.179 1.10000002,0,2,0.819999993,0,0.431199998,0.00680000009,0.180000007,1,1,1,48.7125015,48.7687492,49.6687508,49.6687508,0,0,0,0,49.1062508,0,255.75,250.25,255.75,242,2,1,0.023,0.00899999961,0.159999996,11,1,21,-482.622986,-123.432999,9.93299961,-6.66133815e-15,3,13.9535294,0,0.977988005,0.692351997,92.7220764,41.5550003,40.1688887,116.580139,-0.661061585,13.8985987,-0.181944698,0.0130000003,
2024-08-30 16:43:46.191 1.20000005,0,2,0.819999993,0,0.425199986,0.0092000002,0.180000007,1,1,1,48.9937515,49.0499992,50.0062485,50.0062485,0,0,0,0,49.5562515,0,255.75,250.25,255.75,242,2,1,0.023,0.00899999961,0.159999996,11,1,21,-482.622986,-123.432999,9.93299961,-6.66133815e-15,3,13.9535294,0,0.977988005,0.692351997,92.7220764,41.5550003,40.1688887,116.580139,-0.661061585,13.8985987,-0.181944698,0.0130000003,
2024-08-30 16:43:46.206 1.20000005,0,2,0.819999993,0,0.425199986,0.0092000002,0.170000002,1,1,1,48.9937515,49.0499992,50.0062485,50.0062485,0,0,0,0,49.5562515,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.159999996,11,1,21,-482.903015,-123.417999,9.93000031,-6.66133815e-15,3,14.0542355,0,0.956016004,0.703338027,92.7110901,41.5589981,40.1688886,116.580143,-0.664113283,13.9809952,-0.191099793,0.0140000004,
2024-08-30 16:43:46.217 1.20000005,0,2,0.819999993,0,0.440400004,0.00860000029,0.150000006,1,1,1,49.6124992,49.6124992,50.5687485,50.625,0,0,0,0,50.0062485,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.159999996,11,1,21,-482.903015,-123.417999,9.93000031,-6.66133815e-15,3,14.0542355,0,0.956016004,0.703338027,92.7110901,41.5589981,40.1688886,116.580143,-0.664113283,13.9809952,-0.191099793,0.0140000004,
2024-08-30 16:43:46.227 1.20000005,0,0,0.720000029,0,0.440400004,0.00860000029,0.150000006,1,1,1,49.6124992,49.6124992,50.5687485,50.625,0,0,0,0,50.0062485,0,255.75,250.25,255.75,242,2,1,0.0189999994,0.00800000038,0.140000001,11,1,21,-483.467987,-123.386002,9.92300034,-6.66133815e-15,3,14.2342863,0,0.901085973,0.692351997,92.7001038,41.5660019,40.1688884,116.580149,-0.667164981,14.1610451,-0.181944698,0.0109999999,
2024-08-30 16:43:46.238 1.20000005,0,0,0.720000029,0,0.440400004,0.00860000029,0.159999996,1,1,1,49.6124992,49.6124992,50.5687485,50.625,0,0,0,0,50.0062485,0,255.75,250.25,255.75,242,2,1,0.0189999994,0.00800000038,0.140000001,11,1,21,-483.467987,-123.386002,9.92300034,-6.66133815e-15,3,14.2342863,0,0.901085973,0.692351997,92.7001038,41.5660019,40.1688884,116.580149,-0.667164981,14.1610451,-0.181944698,0.0109999999,
2024-08-30 16:43:46.249 1.20000005,0,0,0.620000005,0,0.429800004,0.0146000003,0.159999996,1,1,1,50.0625,50.1749992,51.0750008,51.0750008,0,0,0,0,50.5125008,0,255.75,250.25,255.75,242,2,1,0.0199999996,0.00800000038,0.140000001,11,1,21,-483.895996,-123.361,9.91699982,-6.66133815e-15,3,14.3594055,0,0.868128002,0.703338027,92.7001038,41.5639992,40.1688882,116.580154,-0.673268378,14.2831135,-0.184996396,0.0120000001,
2024-08-30 16:43:46.260 1.20000005,0,0,0.620000005,0,0.428799987,0.0192000009,0.180000007,1,1,1,50.2312508,50.4000015,51.2437515,51.1875,0,0,0,0,50.7937508,0,255.75,250.25,255.75,242,2,1,0.0199999996,0.00800000038,0.140000001,11,1,21,-483.895996,-123.361,9.91699982,-6.66133815e-15,3,14.3594055,0,0.868128002,0.703338027,92.7001038,41.5639992,40.1688882,116.580154,-0.673268378,14.2831135,-0.184996396,0.0120000001,
2024-08-30 16:43:46.270 1.20000005,0,0,0.620000005,0,0.428799987,0.0192000009,0.180000007,1,1,1,50.5687485,50.5687485,51.3562508,51.46875,0,0,0,0,50.7937508,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.140000001,11,1,21,-484.183014,-123.345001,9.91399956,-6.66133815e-15,3,14.4448538,0,0.846156001,0.692351997,92.6891174,41.5620003,40.1688881,116.580158,-0.67021668,14.3685608,-0.184996396,0.0120000001,
2024-08-30 16:43:46.281 1.20000005,0,0,0.620000005,0,0.428799987,0.0192000009,0.180000007,1,1,1,50.5687485,50.5687485,51.3562508,51.46875,0,0,0,0,50.7937508,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.140000001,11,1,21,-484.183014,-123.345001,9.91399956,-6.66133815e-15,3,14.4448538,0,0.846156001,0.692351997,92.6891174,41.5620003,40.1688881,116.580158,-0.67021668,14.3685608,-0.184996396,0.0120000001,
2024-08-30 16:43:46.292 1.20000005,0,0,0.620000005,0,0.440200001,0.0143999998,0.25999999,1,1,1,50.5687485,50.5687485,51.3562508,51.46875,0,0,0,0,51.2437515,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00800000038,0.140000001,11,1,21,-484.183014,-123.345001,9.91399956,-6.66133815e-15,3,14.4448538,0,0.846156001,0.692351997,92.6891174,41.5620003,40.1688881,116.580158,-0.67021668,14.3685608,-0.184996396,0.0120000001,
2024-08-30 16:43:46.303 1.20000005,0,0,0.620000005,0,0.440200001,0.0143999998,0.25999999,1,1,1,50.7937508,50.7937508,51.8062515,51.8062515,0,0,0,0,51.4124985,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.140000001,11,1,21,-484.617004,-123.320999,9.90999985,-6.66133815e-15,3,14.569973,0,0.824184,0.692351997,92.6891174,41.5629997,40.1688879,116.580163,-0.676320076,14.493681,-0.169737905,0.0130000003,
2024-08-30 16:43:46.314 1.20000005,0,0,0.620000005,0,0.440200001,0.0143999998,0.25999999,1,1,1,50.7937508,50.7937508,51.8062515,51.8062515,0,0,0,0,51.4124985,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.140000001,11,1,21,-484.617004,-123.320999,9.90999985,-6.66133815e-15,3,14.569973,0,0.824184,0.692351997,92.6891174,41.5629997,40.1688879,116.580163,-0.676320076,14.493681,-0.169737905,0.0130000003,
2024-08-30 16:43:46.324 1.20000005,0,0,0.620000005,0,0.437999994,0.0157999992,0.25999999,1,1,1,51.2437515,51.2999992,52.2562485,52.3125,0,0,0,0,51.6937485,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.140000001,11,1,21,-484.617004,-123.320999,9.90999985,-6.66133815e-15,3,14.569973,0,0.824184,0.692351997,92.6891174,41.5629997,40.1688879,116.580163,-0.676320076,14.493681,-0.169737905,0.0130000003,
2024-08-30 16:43:46.335 1.10000002,0,0,0.620000005,0,0.437999994,0.0157999992,0.25999999,1,1,1,51.2437515,51.2999992,52.2562485,52.3125,0,0,0,0,51.6937485,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.140000001,11,1,21,-485.056,-123.295998,9.90499973,-6.66133815e-15,3,14.6981449,0,0.81319797,0.681366026,92.6781311,41.5690002,40.1688877,116.580168,-0.676320076,14.6218519,-0.151427701,0.0130000003,
2024-08-30 16:43:46.346 1.10000002,0,0,0.620000005,0,0.432999998,0.00980000012,0.25999999,1,1,1,51.2437515,51.2999992,52.2562485,52.3125,0,0,0,0,51.6937485,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.140000001,11,1,21,-485.056,-123.295998,9.90499973,-6.66133815e-15,3,14.6981449,0,0.81319797,0.681366026,92.6781311,41.5690002,40.1688877,116.580168,-0.676320076,14.6218519,-0.151427701,0.0130000003,
2024-08-30 16:43:46.357 1.10000002,0,0,0.620000005,0,0.433600008,0.0164000001,0.209999993,1,1,1,51.6937485,51.6375008,52.8187485,52.875,0,0,0,0,52.2000008,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.140000001,11,1,21,-485.056,-123.295998,9.90499973,-6.66133815e-15,3,14.6981449,0,0.81319797,0.681366026,92.6781311,41.5690002,40.1688877,116.580168,-0.676320076,14.6218519,-0.151427701,0.0130000003,
2024-08-30 16:43:46.370 1.10000002,0,0,0.620000005,0,0.442600012,0.0143999998,0.219999999,1,1,1,51.6937485,51.6375008,52.8187485,52.875,0,0,0,0,52.4812508,0,255.75,250.25,255.75,242,2,1,0.0250000004,0.00899999961,0.140000001,11,1,21,-485.497986,-123.269997,9.90200043,-6.66133815e-15,3,14.8446264,0,0.81319797,0.659394026,92.6781311,41.5740013,40.1688875,116.580173,-0.685475171,14.7500238,-0.130065799,0.0140000004,
2024-08-30 16:43:46.381 1.10000002,0,0,0.519999981,0,0.442600012,0.0143999998,0.219999999,1,1,1,51.9749985,52.03125,53.15625,53.0999985,0,0,0,0,52.4812508,0,255.75,250.25,255.75,242,2,1,0.0260000005,0.00899999961,0.140000001,11,1,21,-485.795013,-123.252998,9.89900017,-6.66133815e-15,3,14.9331255,0,0.835169971,0.648407996,92.6671448,41.5779991,40.1688874,116.580177,-0.685475171,14.8354712,-0.120910697,0.0140000004,
2024-08-30 16:43:46.392 1.10000002,0,0,0.519999981,0,0.442600012,0.0143999998,0.219999999,1,1,1,51.9749985,52.03125,53.15625,53.0999985,0,0,0,0,52.4812508,0,255.75,250.25,255.75,242,2,1,0.0260000005,0.00899999961,0.140000001,11,1,21,-485.795013,-123.252998,9.89900017,-6.66133815e-15,3,14.9331255,0,0.835169971,0.648407996,92.6671448,41.5779991,40.1688874,116.580177,-0.685475171,14.8354712,-0.120910697,0.0140000004,
2024-08-30 16:43:46.405 1.10000002,0,0,0.519999981,0,0.439799994,0.0152000003,0.189999998,1,1,1,52.3687515,52.3687515,53.3250008,53.3812485,0,0,0,0,52.9312515,0,255.75,250.25,255.75,242,2,1,0.0260000005,0.00899999961,0.140000001,11,1,21,-485.795013,-123.252998,9.89900017,-6.66133815e-15,3,14.9331255,0,0.835169971,0.648407996,92.6671448,41.5779991,40.1688874,116.580177,-0.685475171,14.8354712,-0.120910697,0.0140000004,
2024-08-30 16:43:46.418 1.10000002,0,0,0.519999981,0,0.439799994,0.0152000003,0.189999998,1,1,1,52.59375,52.7625008,53.6062508,53.6624985,0,0,0,0,52.9312515,0,255.75,250.25,255.75,242,2,1,0.0199999996,0.00800000038,0.129999995,11,1,21,-486.243988,-123.227997,9.89500046,-6.66133815e-15,3,15.0429869,0,0.857141972,0.626435995,92.6671448,41.5830002,40.1688872,116.580182,-0.688526928,14.9575386,-0.127014101,0.0120000001,
2024-08-30 16:43:46.429 1.10000002,0,0,0.519999981,0,0.42719999,0.0146000003,0.209999993,1,1,1,52.9874992,53.0999985,53.8312492,53.8312492,0,0,0,0,53.3812485,0,255.75,250.25,255.75,242,2,1,0.0199999996,0.00800000038,0.129999995,11,1,21,-486.243988,-123.227997,9.89500046,-6.66133815e-15,3,15.0429869,0,0.857141972,0.626435995,92.6671448,41.5830002,40.1688872,116.580182,-0.688526928,14.9575386,-0.127014101,0.0120000001,
2024-08-30 16:43:46.444 1.10000002,0,0,0.519999981,0,0.42719999,0.0146000003,0.209999993,1,1,1,52.9874992,53.0999985,53.8312492,53.8312492,0,0,0,0,53.3812485,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00899999961,0.129999995,11,1,21,-486.696991,-123.202003,9.89000034,-6.66133815e-15,3,15.1528482,0,0.879113972,0.604463995,92.6561584,41.5789986,40.168887,116.580187,-0.688526928,15.0887623,-0.117858998,0.0120000001,
2024-08-30 16:43:46.459 1.10000002,0,0,0.620000005,0,0.434399992,0.0142000001,0.200000003,1,1,1,53.2125015,53.3250008,54.0562515,54.0562515,0,0,0,0,53.7750015,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.129999995,11,1,21,-487,-123.183998,9.88700008,-6.66133815e-15,3,15.2138815,0,0.901085973,0.582491994,92.6561584,41.5769997,40.1688869,116.580191,-0.697682023,15.1711578,-0.117858998,0.0120000001,
2024-08-30 16:43:46.471 1.10000002,0,0,0.620000005,0,0.434399992,0.0142000001,0.200000003,1,1,1,53.2125015,53.3250008,54.0562515,54.0562515,0,0,0,0,53.7750015,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.129999995,11,1,21,-487,-123.183998,9.88700008,-6.66133815e-15,3,15.2138815,0,0.901085973,0.582491994,92.6561584,41.5769997,40.1688869,116.580191,-0.697682023,15.1711578,-0.117858998,0.0120000001,
2024-08-30 16:43:46.488 1.10000002,0,0,0.620000005,0,0.431800008,0.0131999999,0.119999997,1,1,1,53.7750015,53.8312492,54.7312508,54.7874985,0,0,0,0,54.2249985,0,255.75,250.25,255.75,242,2,1,0.0219999999,0.00899999961,0.129999995,11,1,21,-487,-123.183998,9.88700008,-6.66133815e-15,3,15.2138815,0,0.934044003,0.571506023,92.6561584,41.5740013,40.1688868,116.580194,-0.694630325,15.2505026,-0.130065799,0.0130000003,
2024-08-30 16:43:46.498 1.10000002,0,0,0.620000005,0,0.431800008,0.0131999999,0.119999997,1,1,1,53.7750015,53.8312492,54.7312508,54.7874985,0,0,0,0,54.2249985,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.129999995,11,1,21,-487.610992,-123.149002,9.88000011,-6.66133815e-15,3,15.3847771,0,0.934044003,0.571506023,92.6561584,41.5740013,40.1688868,116.580194,-0.694630325,15.2505026,-0.130065799,0.0130000003,
2024-08-30 16:43:46.509 1.10000002,0,0,0.620000005,0,0.42019999,0.0175999999,0.209999993,1,1,1,53.7750015,53.8312492,54.7312508,54.7874985,0,0,0,0,54.4500008,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.129999995,11,1,21,-487.610992,-123.149002,9.88000011,-6.66133815e-15,3,15.3847771,0,0.934044003,0.571506023,92.6561584,41.5740013,40.1688868,116.580194,-0.694630325,15.2505026,-0.130065799,0.0130000003,
2024-08-30 16:43:46.520 1.10000002,0,0,0.620000005,0,0.42019999,0.0175999999,0.209999993,1,1,1,54.2249985,54.1687508,55.1812515,55.1812515,0,0,0,0,54.4500008,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.129999995,11,1,21,-487.919006,-123.132004,9.8760004,-6.66133815e-15,3,15.4732761,0,0.977988005,0.560519993,92.6451721,41.5779991,40.1688865,116.580202,-0.700733721,15.4152937,-0.148376003,0.0140000004,
2024-08-30 16:43:46.531 1.10000002,0,0,0.620000005,0,0.42019999,0.0175999999,0.209999993,1,1,1,54.2249985,54.1687508,55.1812515,55.1812515,0,0,0,0,54.4500008,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.129999995,11,1,21,-487.919006,-123.132004,9.8760004,-6.66133815e-15,3,15.4732761,0,0.977988005,0.560519993,92.6451721,41.5779991,40.1688865,116.580202,-0.700733721,15.4152937,-0.148376003,0.0140000004,
2024-08-30 16:43:46.545 1.10000002,0,0,0.620000005,0,0.429399997,0.00779999979,0.150000006,1,1,1,54.2249985,54.1687508,55.1812515,55.1812515,0,0,0,0,54.9000015,0,255.75,250.25,255.75,242,2,1,0.0240000002,0.00899999961,0.129999995,11,1,21,-487.919006,-123.132004,9.8760004,-6.66133815e-15,3,15.4732761,0,0.977988005,0.560519993,92.6451721,41.5779991,40.1688865,116.580202,-0.700733721,15.4152937,-0.148376003,0.0140000004,
2024-08-30 16:43:46.559 1.10000002,0,0,0.620000005,0,0.429399997,0.00779999979,0.150000006,1,1,1,54.6749992,54.6749992,55.6312485,55.6312485,0,0,0,0,54.9000015,0,255.75,250.25,255.75,242,2,1,0.0260000005,0.00999999978,0.129999995,11,1,21,-488.384003,-123.105003,9.86999989,-6.66133815e-15,3,15.6014481,0,1.01094604,0.549534023,92.6451721,41.5839996,40.1688863,116.580207,-0.703785419,15.5343103,-0.166686207,0.0140000004,
2024-08-30 16:43:46.569 1.10000002,0,0,0.620000005,0,0.430599988,0.0109999999,0.150000006,1,1,1,54.9562492,55.0687485,55.8562508,55.9124985,0,0,0,0,55.2374992,0,255.75,250.25,255.75,242,2,1,0.0270000007,0.00999999978,0.129999995,11,1,21,-488.696991,-123.086998,9.86499977,-6.66133815e-15,3,15.6807919,0,1.02193201,0.549534023,92.6451721,41.5890007,40.1688862,116.580211,-0.709888816,15.6167059,-0.178893,0.0149999997,
2024-08-30 16:43:46.581 1.10000002,0,0,0.620000005,0,0.430599988,0.0109999999,0.150000006,1,1,1,54.9562492,55.0687485,55.8562508,55.9124985,0,0,0,0,55.2374992,0,255.75,250.25,255.75,242,2,1,0.0270000007,0.00999999978,0.129999995,11,1,21,-488.696991,-123.086998,9.86499977,-6.66133815e-15,3,15.6807919,0,1.02193201,0.549534023,92.6451721,41.5890007,40.1688862,116.580211,-0.709888816,15.6167059,-0.178893,0.0149999997,
2024-08-30 16:43:46.591 1.10000002,0,0,0.620000005,0,0.430599988,0.0109999999,0.150000006,1,1,1,54.9562492,55.0687485,55.8562508,55.9124985,0,0,0,0,55.2374992,0,255.75,250.25,255.75,242,2,1,0.0270000007,0.00999999978,0.129999995,11,1,21,-488.696991,-123.086998,9.86499977,-6.66133815e-15,3,15.6807919,0,1.02193201,0.549534023,92.6451721,41.5890007,40.1688862,116.580211,-0.709888816,15.6167059,-0.178893,0.0149999997,
2024-08-30 16:43:46.603 1.10000002,0,0,0.620000005,0,0.428600013,0.00300000003,0.180000007,1,1,1,55.2937508,55.3499985,56.0812492,56.0812492,0,0,0,0,55.7437515,0,255.75,250.25,255.75,242,2,1,0.0270000007,0.00999999978,0.129999995,11,1,21,-488.696991,-123.086998,9.86499977,-6.66133815e-15,3,15.6807919,0,1.02193201,0.549534023,92.6451721,41.5890007,40.1688862,116.580211,-0.709888816,15.6167059,-0.178893,0.0149999997,
2024-08-30 16:43:46.614 1.10000002,0,0,0.620000005,0,0.428600013,0.00300000003,0.180000007,1,1,1,55.2937508,55.3499985,56.0812492,56.0812492,0,0,0,0,55.7437515,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00899999961,0.119999997,11,1,21,-489.325989,-123.051003,9.85700035,-6.66133815e-15,3,15.8211699,0,1.04390395,0.560519993,92.6341858,41.5979996,40.1688859,116.580218,-0.715992212,15.7753944,-0.2033066,0.0120000001,
2024-08-30 16:43:46.626 1.10000002,0,0,0.620000005,0,0.426600009,0.00520000001,0.180000007,1,1,1,55.2937508,55.3499985,56.0812492,56.0812492,0,0,0,0,56.0250015,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00899999961,0.119999997,11,1,21,-489.325989,-123.051003,9.85700035,-6.66133815e-15,3,15.8211699,0,1.04390395,0.560519993,92.6341858,41.5979996,40.1688859,116.580218,-0.715992212,15.7753944,-0.2033066,0.0120000001,
2024-08-30 16:43:46.637 1.10000002,0,0,0.620000005,0,0.426600009,0.00520000001,0.189999998,1,1,1,55.7437515,55.7437515,56.7562485,56.7000008,0,0,0,0,56.0250015,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00899999961,0.119999997,11,1,21,-489.643005,-123.032997,9.85200024,-6.66133815e-15,3,15.9035664,0,1.02193201,0.560519993,92.6341858,41.5979996,40.1688858,116.580222,-0.719043911,15.8394804,-0.200254902,0.0120000001,
2024-08-30 16:43:46.648 1.10000002,0,0,0.620000005,0,0.424600005,0.000199999995,0.230000004,1,1,1,56.0250015,56.0250015,57.09375,57.09375,0,0,0,0,56.4749985,0,255.75,250.25,255.75,242,2,1,0.0209999997,0.00899999961,0.119999997,11,1,21,-489.643005,-123.032997,9.85200024,-6.66133815e-15,3,15.9035664,0,1.02193201,0.560519993,92.6341858,41.5979996,40.1688858,116.580222,-0.719043911,15.8394804,-0.200254902,0.0120000001,
2024-08-30 16:43:46.659 1.10000002,0,0,0.620000005,0,0.424600005,0.000199999995,0.230000004,1,1,1,56.0250015,56.0250015,57.09375,57.09375,0,0,0,0,56.4749985,0,255.75,250.25,255.75,242,2,1,0.023,0.00899999961,0.119999997,11,1,21,-490.121002,-123.004997,9.84500027,-6.66133815e-15,3,16.0408916,0,1.02193201,0.571506023,92.6231995,41.5970001,40.1688856,116.580227,-0.725147307,15.958497,-0.221616805,0.0130000003,
2024-08-30 16:43:46.670 1.10000002,0,0,0.620000005,0,0.424600005,0.000199999995,0.230000004,1,1,1,56.0250015,56.0250015,57.09375,57.09375,0,0,0,0,56.4749985,0,255.75,250.25,255.75,242,2,1,0.023,0.00899999961,0.119999997,11,1,21,-490.121002,-123.004997,9.84500027,-6.66133815e-15,3,16.0408916,0,1.02193201,0.571506023,92.6231995,41.5970001,40.1688856,116.580227,-0.725147307,15.958497,-0.221616805,0.0130000003,
2024-08-30 16:43:46.681 1.10000002,0,0,0.620000005,0,0.421999991,0.00659999996,0.25999999,1,1,1,56.3624992,56.3062515,57.375,57.375,0,0,0,0,56.7562485,0,255.75,250.25,255.75,242,2,1,0.023,0.00999999978,0.119999997,11,1,21,-490.441986,-122.987,9.84000015,-6.66133815e-15,3,16.1263409,0,1.02193201,0.571506023,92.6231995,41.5960007,40.1688855,116.580231,-0.728199005,16.0378399,-0.230771899,0.0130000003,
2024-08-30 16:43:46.693 1.10000002,0,0,0.620000005,0,0.421999991,0.00659999996,0.25,1,1,1,56.3624992,56.3062515,57.375,57.375,0,0,0,0,56.7562485,0,255.75,250.25,255.75,242,2,1,0.023,0.00999999978,0.119999997,11,1,21,-490.441986,-122.987,9.84000015,-6.66133815e-15,3,16.1263409,0,1.02193201,0.571506023,92.6231995,41.5960007,40.1688855,116.580231,-0.728199005,16.0378399,-0.230771899,0.0130000003,
2024-08-30 16:43:46.706 1.10000002,0,0,0.620000005,0,0.425000012,-0.00039999999,0.25,1,1,1,56.3624992,56.3062515,57.375,57.375,0,0,0,0,57.2625008,0,255.75,250.25,255.75,242,2,1,0.023,0.00999999978,0.119999997,11,1,21,-490.441986,-122.987,9.84000015,-6.66133815e-15,3,16.1263409,0,1.02193201,0.571506023,92.6231995,41.5960007,40.1688855,116.580231,-0.728199005,16.0378399,-0.230771899,0.0130000003,
2024-08-30 16:43:46.718 1.10000002,0,0,0.620000005,0,0.425000012,-0.00039999999,0.25,1,1,1,56.8125,56.9249992,57.9375,58.0499992,0,0,0,0,57.2625008,0,255.75,250.25,255.75,242,2,1,0.0250000004,0.00999999978,0.119999997,11,1,21,-490.927002,-122.959,9.83300018,-6.66133815e-15,3,16.2606144,0,1.01094604,0.571506023,92.6231995,41.5960007,40.1688853,116.580237,-0.734302402,16.1568565,-0.224668503,0.0140000004,
2024-08-30 16:43:46.728 1.10000002,0,0,0.620000005,0,0.421999991,0.00600000005,0.219999999,1,1,1,57.1500015,57.3187485,58.1624985,58.21875,0,0,0,0,57.65625,0,255.75,250.25,255.75,242,2,1,0.0250000004,0.00999999978,0.119999997,11,1,21,-490.927002,-122.959,9.83300018,-6.66133815e-15,3,16.2606144,0,1.01094604,0.571506023,92.6231995,41.5960007,40.1688853,116.580237,-0.734302402,16.1568565,-0.224668503,0.0140000004,
2024-08-30 16:43:46.739 1.10000002,0,0,0.620000005,0,0.421999991,0.00600000005,0.219999999,1,1,1,57.1500015,57.3187485,58.1624985,58.21875,0,0,0,0,57.65625,0,255.75,250.25,255.75,242,2,1,0.0260000005,0.00999999978,0.119999997,11,1,21,-491.415985,-122.93,9.82699966,-6.66133815e-15,3,16.379631,0,0.999960005,0.582491994,92.6122131,41.6040001,40.1688851,116.580242,-0.740405798,16.2789249,-0.224668503,0.0140000004,
